"Date" "CSpd" "Spd1" "Spd2" "Spd3" "Spd4" "Spd1Lag1" "Spd2Lag1" "Spd3Lag1" "Spd4Lag1" "Spd1sin1" "Spd1cos1" "bin1" "Dir1"
"2002/10/16/0" 2.4 0.9870 4.3291 4.2549 4.6767 0.5368 2.8608 3.2446 4.5889 -0.1956862 -0.967407 15 336.35
"2002/10/16/6" 3.4 3.5466 2.4343 2.9716 2.2229 0.9870 4.3291 4.2549 4.6767 -3.5442899 -0.127987 6 130.34
"2002/10/16/12" 3.1 0.9218 0.7096 3.3596 2.2403 3.5466 2.4343 2.9716 2.2229 0.7756297 0.498110 7 139.23
"2002/10/16/18" 3.3 2.8669 0.7102 1.8768 1.6129 0.9218 0.7096 3.3596 2.2403 1.9474351 -2.103952 16 347.97
"2002/10/17/0" 4.7 5.8691 3.6679 2.1203 1.0012 2.8669 0.7102 1.8768 1.6129 1.2276886 5.739261 14 314.37
"2002/10/17/6" 6.5 6.9839 4.2818 5.3221 1.4313 5.8691 3.6679 2.1203 1.0012 3.5411109 -6.019584 13 279.07
"2002/10/17/12" 8.3 10.2865 6.9775 7.4323 3.7192 6.9839 4.2818 5.3221 1.4313 9.8255301 3.044838 14 296.58
"2002/10/17/18" 6.3 3.0436 3.9683 3.5126 2.6129 10.2865 6.9775 7.4323 3.7192 1.1183651 -2.830682 11 228.96
"2002/10/18/0" 10.7 4.2447 10.4190 1.6394 6.8769 3.0436 3.9683 3.5126 2.6129 4.2418905 -0.154412 8 164.97
"2002/10/18/6" 9.4 9.7233 2.8431 8.0759 5.6061 4.2447 10.4190 1.6394 6.8769 8.8963002 -3.924080 12 265.88
"2002/10/18/12" 15.0 14.8181 10.5656 12.6258 5.6837 9.7233 2.8431 8.0759 5.6061 1.7396646 -14.715626 14 310.90
"2002/10/18/18" 14.2 7.2469 9.1951 10.2713 9.4064 14.8181 10.5656 12.6258 5.6837 1.2085402 7.145417 15 320.61
"2002/10/19/0" 10.4 10.2922 8.0964 11.1040 9.5781 7.2469 9.1951 10.2713 9.4064 -10.0539074 2.201892 16 344.22
"2002/10/19/6" 11.8 6.3410 6.2508 10.6055 9.5176 10.2922 8.0964 11.1040 9.5781 6.3307909 -0.359678 15 322.07
"2002/10/19/12" 5.4 3.4469 5.5544 5.4619 6.0406 6.3410 6.2508 10.6055 9.5176 -2.0936137 -2.738230 15 330.52
"2002/10/19/18" 7.6 2.9504 3.6386 3.8284 4.7507 3.4469 5.5544 5.4619 6.0406 2.3910912 1.728451 10 208.29
"2002/10/20/0" 5.0 5.0548 2.4323 6.3998 5.0950 2.9504 3.6386 3.8284 4.7507 -1.6211179 -4.787795 10 204.53
"2002/10/20/6" 7.5 4.4698 5.8303 2.3316 5.1108 5.0548 2.4323 6.3998 5.0950 0.0178644 4.469764 8 169.65
"2002/10/20/12" 8.7 5.1642 9.2227 4.4407 7.8524 4.4698 5.8303 2.3316 5.1108 -5.1548549 -0.310535 5 98.90
"2002/10/20/18" 10.3 6.6448 8.1350 5.4041 7.8686 5.1642 9.2227 4.4407 7.8524 2.9325187 -5.962692 3 52.95
"2002/10/21/0" 9.6 8.5730 5.8303 6.9494 6.5846 6.6448 8.1350 5.4041 7.8686 -6.4367392 -5.662572 2 41.69
"2002/10/21/6" 9.4 7.2123 4.3650 6.9015 6.4158 8.5730 5.8303 6.9494 6.5846 -7.1333964 1.063921 2 23.71
"2002/10/21/12" 8.2 6.5161 4.3155 8.0649 7.1608 7.2123 4.3650 6.9015 6.4158 -5.2986131 3.792659 1 17.90
"2002/10/21/18" 5.1 2.4226 3.8115 6.2399 4.1649 6.5161 4.3155 8.0649 7.1608 -1.3067814 -2.039930 3 60.26
"2002/10/22/0" 6.4 4.7898 7.2498 4.6073 3.7210 2.4226 3.8115 6.2399 4.1649 -2.6256608 -4.006007 4 79.12
"2002/10/22/6" 8.4 7.3278 8.2881 5.4948 6.2180 4.7898 7.2498 4.6073 3.7210 5.3802197 4.974926 3 51.09
"2002/10/22/12" 8.3 9.0153 6.5478 7.4358 5.2361 7.3278 8.2881 5.4948 6.2180 6.8762118 -5.830381 2 33.69
"2002/10/22/18" 7.1 7.0007 4.2431 7.8298 5.6300 9.0153 6.5478 7.4358 5.2361 -3.1450698 6.254465 2 30.95
"2002/10/23/0" 4.8 6.8720 6.3085 6.7753 6.1177 7.0007 4.2431 7.8298 5.6300 -2.4339227 -6.426539 1 16.07
"2002/10/23/6" 6.3 4.4625 3.7350 4.5138 5.3119 6.8720 6.3085 6.7753 6.1177 -4.4113851 -0.673489 2 42.26
"2002/10/23/12" 4.1 3.6191 3.8587 5.8835 5.1266 4.4625 3.7350 4.5138 5.3119 3.4204857 -1.182439 1 14.47
"2002/10/23/18" 3.2 2.3544 1.1152 1.9951 1.9111 3.6191 3.8587 5.8835 5.1266 1.7370938 -1.589247 4 77.71
"2002/10/26/6" 10.7 7.5149 6.3705 4.6934 4.7613 2.3544 1.1152 1.9951 1.9111 2.3473283 -7.138891 14 310.70
"2002/10/26/12" 10.3 4.7437 8.9560 6.4403 7.3234 7.5149 6.3705 4.6934 4.7613 -4.7046081 -0.607744 14 312.46
"2002/10/26/18" 8.6 2.3153 4.4781 5.5014 5.3584 4.7437 8.9560 6.4403 7.3234 -2.2505725 0.543634 12 262.56
"2002/10/27/0" 4.3 2.4164 4.7169 4.5972 4.5599 2.3153 4.4781 5.5014 5.3584 -1.8307926 1.577082 14 294.45
"2002/10/27/6" 2.4 3.0018 1.0055 1.6129 1.1423 2.4164 4.7169 4.5972 4.5599 -2.2679197 1.966556 7 149.94
"2002/10/27/12" 3.9 4.0300 2.2878 3.6052 1.7028 3.0018 1.0055 1.6129 1.1423 -0.2513251 -4.022156 8 172.85
"2002/10/27/18" 8.4 7.4256 4.5277 6.6463 4.1043 4.0300 2.2878 3.6052 1.7028 -3.6377039 -6.473534 7 154.45
"2002/10/28/0" 11.1 9.2219 4.9678 11.5253 6.3497 7.4256 4.5277 6.6463 4.1043 7.5755807 5.258709 8 170.61
"2002/10/28/6" 10.7 9.2338 4.3410 10.0365 5.7590 9.2219 4.9678 11.5253 6.3497 3.5444322 -8.526433 9 184.96
"2002/10/28/12" 8.3 7.1990 2.0869 10.6953 4.8369 9.2338 4.3410 10.0365 5.7590 4.8754073 5.296792 8 170.39
"2002/10/28/18" 7.4 5.4914 3.6732 7.7254 2.4674 7.1990 2.0869 10.6953 4.8369 -0.7445482 5.440691 8 169.51
"2002/10/29/0" 5.1 3.2162 4.5023 7.2462 0.4240 5.4914 3.6732 7.7254 2.4674 2.8695333 1.452488 5 95.35
"2002/10/29/6" 4.0 5.2546 11.0516 5.0721 6.8530 3.2162 4.5023 7.2462 0.4240 2.3830361 -4.683157 2 40.37
"2002/10/29/12" 8.9 8.5177 12.0572 5.3330 10.1864 5.2546 11.0516 5.0721 6.8530 0.3232821 -8.511563 1 15.67
"2002/10/29/18" 11.8 12.9027 12.0667 9.4268 11.4445 8.5177 12.0572 5.3330 10.1864 0.1290248 12.902055 1 0.01
"2002/10/30/0" 14.4 14.6134 9.3066 12.0522 10.0722 12.9027 12.0667 9.4268 11.4445 10.2938363 -10.372483 1 2.36
"2002/10/30/6" 14.3 10.7385 8.2974 10.2063 8.7144 14.6134 9.3066 12.0522 10.0722 -2.0283791 -10.545191 16 355.19
"2002/10/30/12" 11.4 11.4866 8.9552 10.1717 8.3878 10.7385 8.2974 10.2063 8.7144 10.4921548 4.675111 16 353.01
"2002/10/30/18" 7.2 7.6301 6.4002 8.8625 6.3710 11.4866 8.9552 10.1717 8.3878 -5.0495899 -5.720146 16 349.44
"2002/10/31/0" 5.4 7.2976 7.3234 7.0366 6.3233 7.6301 6.4002 8.8625 6.3710 0.3236447 7.290420 15 326.77
"2002/11/2/0" 11.2 9.2529 12.8997 12.3312 13.6164 7.2976 7.3234 7.0366 6.3233 -0.6820865 9.227725 12 263.82
"2002/11/2/6" 9.5 9.5242 8.6281 11.0746 8.3164 9.2529 12.8997 12.3312 13.6164 -7.4852461 -5.889098 12 249.09
"2002/11/2/12" 5.7 7.2628 6.9106 8.4513 5.5235 9.5242 8.6281 11.0746 8.3164 -3.7457915 -6.222324 14 292.71
"2002/11/2/18" 6.3 4.9052 3.3579 4.3981 1.3453 7.2628 6.9106 8.4513 5.5235 2.5024569 -4.218850 12 266.50
"2002/11/3/0" 6.2 6.7116 7.1154 6.0384 4.7363 4.9052 3.3579 4.3981 1.3453 2.0203958 6.400279 11 245.35
"2002/11/3/6" 9.2 10.5959 8.8604 10.0642 6.7023 6.7116 7.1154 6.0384 4.7363 -6.8823717 8.056430 12 269.47
"2002/11/3/12" 13.1 9.2106 11.8696 8.8594 11.1775 10.5959 8.8604 10.0642 6.7023 -8.6782427 -3.085977 15 318.53
"2002/11/3/18" 11.6 8.6415 6.7433 7.6005 7.6324 9.2106 11.8696 8.8594 11.1775 -8.5001987 1.556324 14 293.92
"2002/11/4/0" 7.6 5.9440 7.4289 8.6850 5.3812 8.6415 6.7433 7.6005 7.6324 -2.0155916 -5.591827 15 323.93
"2002/11/4/6" 9.5 3.6768 2.4974 5.3808 5.0328 5.9440 7.4289 8.6850 5.3812 3.1432408 1.907589 11 227.22
"2002/11/4/12" 4.8 4.4600 6.2968 1.4126 1.8654 3.6768 2.4974 5.3808 5.0328 3.1721142 3.135170 9 195.57
"2002/11/4/18" 11.7 10.3606 9.7622 8.7659 7.1994 4.4600 6.2968 1.4126 1.8654 7.3623642 7.289556 8 157.87
"2002/11/5/6" 10.2 7.7350 5.5307 11.9226 10.3815 10.3606 9.7622 8.7659 7.1994 -5.4305127 5.508154 10 212.85
"2002/11/5/12" 7.1 7.9539 4.5599 7.7848 5.2754 7.7350 5.5307 11.9226 10.3815 7.6744447 -2.089838 13 284.58
"2002/11/5/18" 11.7 8.6369 6.4643 2.9146 3.2446 7.9539 4.5599 7.7848 5.2754 -8.0256788 -3.191320 14 312.21
"2002/11/6/0" 7.3 7.9322 9.1992 6.4815 6.8973 8.6369 6.4643 2.9146 3.2446 6.8185235 -4.053090 14 303.70
"2002/11/6/6" 11.0 9.4223 9.8405 7.4321 9.4719 7.9322 9.1992 6.4815 6.8973 -7.7264376 -5.392764 13 274.28
"2002/11/6/12" 9.3 10.3389 7.8278 10.7627 10.4076 9.4223 9.8405 7.4321 9.4719 -3.3118817 9.794095 14 307.55
"2002/11/6/18" 2.3 2.0221 5.4432 4.1676 8.1628 10.3389 7.8278 10.7627 10.4076 1.9916747 0.349457 14 302.99
"2002/11/7/0" 9.1 3.4512 6.9555 1.8444 2.8662 2.0221 5.4432 4.1676 8.1628 3.4351912 0.332028 9 189.97
"2002/11/7/6" 12.4 12.3039 11.2278 10.1161 11.3557 3.4512 6.9555 1.8444 2.8662 -7.3174177 -9.891479 10 223.69
"2002/11/7/12" 12.1 11.8824 13.3461 12.5645 12.8664 12.3039 11.2278 10.1161 11.3557 4.0628195 11.166241 11 239.11
"2002/11/7/18" 8.6 11.0056 10.6468 10.2869 9.8498 11.8824 13.3461 12.5645 12.8664 10.3673502 -3.693411 13 272.09
"2002/11/8/0" 8.6 9.5313 9.3005 9.8071 9.2053 11.0056 10.6468 10.2869 9.8498 3.8184017 -8.733011 12 260.34
"2002/11/8/6" 6.3 8.2463 2.5018 7.6075 4.5418 9.5313 9.3005 9.8071 9.2053 -1.3963761 8.127213 13 276.29
"2002/11/8/12" 3.6 2.0028 2.9716 2.2896 2.5953 8.2463 2.5018 7.6075 4.5418 0.1400815 1.997895 1 0.07
"2002/11/8/18" 6.2 4.0691 7.6922 5.7718 8.0446 2.0028 2.9716 2.2896 2.5953 -3.9720549 -0.883377 7 155.29
"2002/11/9/0" 9.5 5.1456 5.7098 4.8124 6.2418 4.0691 7.6922 5.7718 8.0446 3.0629978 -4.134639 8 172.15
"2002/11/9/6" 11.3 9.7605 9.0637 7.5364 11.5878 5.1456 5.7098 4.8124 6.2418 9.5497943 -2.017124 11 240.54
"2002/11/9/12" 7.9 10.8011 2.5442 9.5606 5.5466 9.7605 9.0637 7.5364 11.5878 10.7130625 1.376246 13 271.62
"2002/11/9/18" 5.1 10.8976 4.7991 6.9364 3.7899 10.8011 2.5442 9.5606 5.5466 -1.8111102 10.746049 13 270.01
"2002/11/10/0" 7.5 9.7234 9.0354 4.8166 4.6806 10.8976 4.7991 6.9364 3.7899 8.0477026 -5.457013 13 284.91
"2002/11/10/6" 11.5 8.6389 8.7463 7.3243 7.4963 9.7234 9.0354 4.8166 4.6806 -6.4678368 5.726926 14 307.03
"2002/11/10/12" 13.4 11.4076 11.0231 10.1613 10.3416 8.6389 8.7463 7.3243 7.4963 11.4036152 0.301494 15 328.27
"2002/11/10/18" 11.2 10.7992 5.7730 12.3810 8.9277 11.4076 11.0231 10.1613 10.3416 -0.9271207 -10.759329 15 323.67
"2002/11/11/0" 7.2 7.6481 5.1630 12.1869 7.8468 10.7992 5.7730 12.3810 8.9277 -1.8092156 7.431028 15 332.77
"2002/11/11/6" 4.5 3.5504 3.9468 7.1597 3.7864 7.6481 5.1630 12.1869 7.8468 2.9173162 2.023513 15 327.69
"2002/11/11/12" 4.4 2.5443 4.3410 4.6017 4.7008 3.5504 3.9468 7.1597 3.7864 2.0098810 1.560077 15 315.07
"2002/11/11/18" 6.3 3.8599 3.1349 3.4160 3.2561 2.5443 4.3410 4.6017 4.7008 2.8950647 -2.552926 13 291.32
"2002/11/12/0" 6.0 3.2983 5.9425 4.1593 4.8064 3.8599 3.1349 3.4160 3.2561 -0.4503510 3.267410 13 270.04
"2002/11/12/6" 11.3 11.8551 7.1985 10.1666 6.8564 3.2983 5.9425 4.1593 4.8064 6.3551461 10.007773 11 245.61
"2002/11/12/12" 9.6 14.0072 8.9941 12.2205 5.7240 11.8551 7.1985 10.1666 6.8564 -3.7125821 -13.506235 13 279.87
"2002/11/12/18" 8.4 8.2700 6.3107 9.0826 9.1763 14.0072 8.9941 12.2205 5.7240 7.9234798 2.368833 14 296.59
"2002/11/13/0" 4.4 2.8895 4.4382 5.2902 5.0210 8.2700 6.3107 9.0826 9.1763 1.2433075 2.608332 16 346.02
"2002/11/13/6" 5.4 7.1234 7.7991 4.2029 3.8075 2.8895 4.4382 5.2902 5.0210 -5.0056299 5.068185 8 175.15
"2002/11/13/12" 8.5 8.9184 7.6506 8.9002 6.9391 7.1234 7.7991 4.2029 3.8075 8.9127912 0.316246 11 227.73
"2002/11/13/18" 14.2 16.2640 6.1376 10.1368 1.1197 8.9184 7.6506 8.9002 6.9391 -8.5711530 -13.822193 13 286.44
"2002/11/14/0" 10.9 12.0633 8.3228 12.0628 6.8719 16.2640 6.1376 10.1368 1.1197 -7.8856622 9.129049 15 319.73
"2002/11/14/6" 6.2 5.7880 5.6019 5.7722 4.7304 12.0633 8.3228 12.0628 6.8719 -5.6753905 -1.136172 16 350.09
"2002/11/14/12" 4.0 4.3166 1.6174 4.9227 3.2583 5.7880 5.6019 5.7722 4.7304 3.8167973 2.016208 16 346.66
"2002/11/14/18" 4.2 2.7804 0.8549 1.9221 1.7205 4.3166 1.6174 4.9227 3.2583 -0.4596491 2.742143 14 307.71
"2002/11/15/0" 3.4 2.9146 1.1657 2.8571 0.4967 2.7804 0.8549 1.9221 1.7205 -0.0637757 -2.913902 13 292.19
"2002/11/15/6" 3.9 1.5551 5.8439 2.6456 5.6616 2.9146 1.1657 2.8571 0.4967 -0.4968399 1.473596 16 345.25
"2002/11/15/12" 6.0 1.7517 5.4640 3.2694 5.1036 1.5551 5.8439 2.6456 5.6616 -0.6441322 -1.628971 3 66.35
"2002/11/15/18" 3.7 3.2896 3.0632 1.8993 2.9218 1.7517 5.4640 3.2694 5.1036 3.1091008 1.074691 16 340.53
"2002/11/16/0" 3.7 4.3693 1.6482 3.3169 1.3420 3.2896 3.0632 1.8993 2.9218 2.6022885 3.509826 16 339.93
"2002/11/16/6" 6.0 2.3986 6.3558 0.8054 5.4079 4.3693 1.6482 3.3169 1.3420 -2.2309256 0.881052 10 225.00
"2002/11/16/12" 6.4 4.4554 5.8262 1.8845 4.4272 2.3986 6.3558 0.8054 5.4079 -3.7184917 2.454263 12 250.34
"2002/11/16/18" 5.8 5.5905 3.6768 7.7990 5.5100 4.4554 5.8262 1.8845 4.4272 5.5817641 0.312410 10 208.86
"2002/11/17/0" 7.9 5.9094 5.6000 7.6132 5.8025 5.5905 3.6768 7.7990 5.5100 -4.2787286 -4.075965 9 198.73
"2002/11/17/6" 11.2 9.5121 8.1596 11.5826 8.0119 5.9094 5.6000 7.6132 5.8025 -4.5005262 -8.380054 9 192.13
"2002/11/17/12" 11.0 7.0001 10.5997 11.3814 12.0195 9.5121 8.1596 11.5826 8.0119 -3.8501115 5.846199 9 181.63
"2002/11/17/18" 8.2 4.9785 7.3642 10.5756 11.2246 7.0001 10.5997 11.3814 12.0195 -4.9369347 0.641980 10 218.47
"2002/11/18/0" 5.9 5.4113 11.6133 5.6597 8.5400 4.9785 7.3642 10.5756 11.2246 -1.3653344 -5.236223 13 286.14
"2002/11/18/6" 11.6 10.9583 12.8654 6.6690 8.0889 5.4113 11.6133 5.6597 8.5400 7.0704380 -8.372171 14 297.75
"2002/11/18/12" 9.7 9.7098 10.8753 11.3221 11.1032 10.9583 12.8654 6.6690 8.0889 7.6322151 6.002459 15 327.63
"2002/11/18/18" 12.9 9.0426 10.2348 8.4574 8.5676 9.7098 10.8753 11.3221 11.1032 3.4898222 8.342047 12 264.29
"2002/11/19/0" 12.4 9.9818 13.2837 9.1775 10.4030 9.0426 10.2348 8.4574 8.5676 -9.8159557 -1.812000 13 280.99
"2002/11/19/6" 12.6 11.5328 11.3303 12.3444 10.4223 9.9818 13.2837 9.1775 10.4030 -10.6696075 -4.377779 13 274.50
"2002/11/19/12" 9.9 10.0108 7.9322 11.7350 8.9966 11.5328 11.3303 12.3444 10.4223 6.5593792 -7.562451 14 304.02
"2002/11/19/18" 8.2 7.3055 5.3125 5.4330 2.9980 10.0108 7.9322 11.7350 8.9966 -4.2127293 -5.968521 12 267.65
"2002/11/20/0" 9.8 9.3518 8.0400 6.7391 6.1659 7.3055 5.3125 5.4330 2.9980 -3.0188632 -8.851137 14 298.78
"2002/11/20/6" 9.5 11.1599 8.9183 6.2036 5.2387 9.3518 8.0400 6.7391 6.1659 -5.3687753 -9.783640 14 292.67
"2002/11/20/12" 12.1 17.4672 10.6233 12.7429 7.2805 11.1599 8.9183 6.2036 5.2387 15.4113774 8.221467 15 315.24
"2002/11/20/18" 10.0 10.4014 5.3754 10.5367 7.0221 17.4672 10.6233 12.7429 7.2805 -9.8360784 -3.382408 15 337.39
"2002/11/21/0" 8.6 9.1797 10.2372 6.9170 6.3558 10.4014 5.3754 10.5367 7.0221 9.0714966 1.405290 14 303.01
"2002/11/21/6" 14.8 14.7734 14.8964 11.1420 10.2354 9.1797 10.2372 6.9170 6.3558 14.7339204 -1.079322 14 309.52
"2002/11/21/12" 10.3 16.2112 10.7373 15.4143 10.4794 14.7734 14.8964 11.1420 10.2354 -9.5770087 13.079905 16 338.66
"2002/11/21/18" 8.0 6.6311 4.8732 8.3849 7.5464 16.2112 10.7373 15.4143 10.4794 0.0449887 -6.630947 16 348.71
"2002/11/22/0" 5.2 3.0074 1.7007 7.1900 4.7542 6.6311 4.8732 8.3849 7.5464 -2.8030472 -1.089670 16 356.20
"2002/11/22/6" 5.8 5.7684 7.0774 0.9223 1.7498 3.0074 1.7007 7.1900 4.7542 5.6074255 1.353225 8 170.98
"2002/11/22/12" 8.8 10.2071 12.1307 5.3832 8.2993 5.7684 7.0774 0.9223 1.7498 -0.4648666 10.196509 9 188.45
"2002/11/22/18" 12.1 7.7620 8.3913 14.2334 15.6779 10.2071 12.1307 5.3832 8.2993 -7.6853080 -1.088432 10 218.20
"2002/11/23/0" 11.1 12.6468 11.2148 9.2636 5.9434 7.7620 8.3913 14.2334 15.6779 -2.0383744 -12.481449 13 292.33
"2002/11/23/6" 15.7 13.8303 15.6527 13.6619 13.6613 12.6468 11.2148 9.2636 5.9434 5.4833522 -12.696852 14 310.61
"2002/11/23/12" 14.5 15.5884 16.3112 14.5451 13.4836 13.8303 15.6527 13.6619 13.6613 -5.3792930 -14.630838 14 311.37
"2002/11/23/18" 14.2 9.9237 14.2582 11.9838 13.5500 15.5884 16.3112 14.5451 13.4836 0.7700258 -9.893780 14 310.94
"2002/11/24/0" 12.3 14.5345 13.0652 13.2385 10.6841 9.9237 14.2582 11.9838 13.5500 -13.7580252 4.687049 15 319.20
"2002/11/24/6" 8.8 9.7645 8.6689 10.1048 9.7290 14.5345 13.0652 13.2385 10.6841 -6.2363142 -7.513577 15 330.56
"2002/11/24/12" 6.4 8.8964 7.6339 7.7799 8.4525 9.7645 8.6689 10.1048 9.7290 -3.1506732 8.319807 16 338.93
"2002/11/24/18" 8.2 6.7409 7.1207 8.0137 7.5437 8.8964 7.6339 7.7799 8.4525 5.7940563 3.445090 15 327.76
"2002/11/25/0" 5.9 6.5825 5.6831 7.7884 6.0753 6.7409 7.1207 8.0137 7.5437 2.2596842 -6.182486 15 335.80
"2002/11/25/6" 5.6 5.6287 4.8367 5.1405 4.1224 6.5825 5.6831 7.7884 6.0753 -1.7714210 5.342690 13 276.14
"2002/11/25/12" 9.5 5.9171 7.1982 3.6659 3.7091 5.6287 4.8367 5.1405 4.1224 -3.5814520 -4.710125 10 217.42
"2002/11/25/18" 15.3 10.5567 7.4320 9.1252 8.2649 5.9171 7.1982 3.6659 3.7091 -4.1738692 -9.696532 10 204.61
"2002/11/26/0" 11.6 6.0531 9.5269 11.8444 9.2692 10.5567 7.4320 9.1252 8.2649 -6.0467937 -0.276234 7 149.18
"2002/11/26/6" 9.7 7.4824 6.3645 6.8889 5.2681 6.0531 9.5269 11.8444 9.2692 -7.3404022 -1.450795 2 29.65
"2002/11/26/12" 3.9 6.2030 3.4036 3.6100 3.9646 7.4824 6.3645 6.8889 5.2681 -4.4290603 -4.342883 1 10.22
"2002/11/26/18" 1.9 0.5411 3.1795 1.8908 0.9431 6.2030 3.4036 3.6100 3.9646 -0.5108854 0.178284 4 67.88
"2002/11/27/0" 4.8 2.0999 7.5025 2.7015 4.1138 0.5411 3.1795 1.8908 0.9431 -1.9222291 -0.845349 10 205.36
"2002/11/27/6" 9.5 9.7131 8.7180 8.8693 8.8989 2.0999 7.5025 2.7015 4.1138 4.6440384 8.530956 10 220.41
"2002/11/27/12" 7.9 8.7842 6.2415 13.3746 10.2117 9.7131 8.7180 8.8693 8.8989 8.6386684 1.592350 10 221.30
"2002/11/27/18" 6.4 7.0573 6.7023 7.3379 4.7890 8.7842 6.2415 13.3746 10.2117 6.9641213 -1.143021 13 290.76
"2002/11/28/0" 8.9 8.4033 8.7005 6.0198 6.3812 7.0573 6.7023 7.3379 4.7890 3.0694509 7.822654 14 308.25
"2002/11/28/6" 8.0 7.6008 5.8156 7.2963 4.4547 8.4033 8.7005 6.0198 6.3812 6.7288699 3.534752 14 302.68
"2002/11/28/12" 8.7 7.2817 8.4931 6.0715 5.9645 7.6008 5.8156 7.2963 4.4547 -4.0379919 -6.059519 12 261.34
"2002/11/28/18" 13.4 14.6304 11.3489 13.8321 9.5996 7.2817 8.4931 6.0715 5.9645 2.4665880 14.420976 12 257.78
"2002/11/29/0" 16.0 15.8871 16.5512 16.1950 14.1008 14.6304 11.3489 13.8321 9.5996 -4.8488197 15.129074 13 276.15
"2002/11/29/6" 16.3 14.4395 14.1476 15.2285 14.0395 15.8871 16.5512 16.1950 14.1008 -9.9779367 10.437430 14 300.83
"2002/11/29/18" 21.4 18.5025 16.9654 17.3827 15.9968 14.4395 14.1476 15.2285 14.0395 -16.3348184 -8.690006 14 293.25
"2002/11/30/0" 17.7 21.2215 19.1634 20.9138 20.0038 18.5025 16.9654 17.3827 15.9968 15.1398022 14.870725 15 327.52
"2002/11/30/6" 13.1 10.9579 8.8842 13.9670 10.4696 21.2215 19.1634 20.9138 20.0038 -5.7801137 9.309450 15 326.17
"2002/11/30/12" 11.1 10.0234 8.6825 12.2196 10.4110 10.9579 8.8842 13.9670 10.4696 7.7915117 -6.305624 15 335.26
"2002/11/30/18" 8.7 5.6299 5.5535 5.8691 5.3140 10.0234 8.6825 12.2196 10.4110 3.7269592 4.219662 13 289.75
